total_memory(B),available_memory(B),used_memory(B),free_memory(B),percent_used(%),active_memory(B),inactive_memory(B),buffers(B),cached(B),shared_memory(B),slab(B)
7910813696,6855233536,773738496,6697058304,13.3,114110464,631463936,18857984,421158912,3678208,187756544
7910813696,6855233536,773738496,6697058304,13.3,114110464,631463936,18857984,421158912,3678208,187543552
7910813696,6855233536,773738496,6697058304,13.3,114110464,631463936,18857984,421158912,3678208,187543552
7910813696,6855237632,773738496,6697058304,13.3,114110464,631472128,18857984,421158912,3678208,187764736
7910813696,6855237632,773738496,6697058304,13.3,114110464,631472128,18857984,421158912,3678208,187764736
7910813696,6857355264,771620864,6699175936,13.3,114110464,631472128,18857984,421158912,3678208,187682816
7910813696,6857355264,771620864,6699175936,13.3,114110464,631472128,18857984,421158912,3678208,187682816
7910813696,6857371648,771616768,6699175936,13.3,114126848,631472128,18857984,421163008,3678208,187543552
7910813696,6857371648,771612672,6699175936,13.3,114126848,631472128,18862080,421163008,3678208,187543552
7910813696,6857371648,771608576,6699175936,13.3,114126848,631472128,18866176,421163008,3678208,187543552
7910813696,6857371648,771608576,6699175936,13.3,114126848,631472128,18866176,421163008,3678208,187543552
7910813696,6857371648,771608576,6699175936,13.3,114126848,631472128,18866176,421163008,3678208,187772928
7910813696,6857371648,771608576,6699175936,13.3,114126848,631472128,18866176,421163008,3678208,187772928
7910813696,6857371648,771608576,6699175936,13.3,114126848,631472128,18866176,421163008,3678208,187535360
7910813696,6857371648,771608576,6699175936,13.3,114126848,631472128,18866176,421163008,3678208,187535360
7910813696,6857371648,771608576,6699175936,13.3,114126848,631472128,18866176,421163008,3678208,187789312
7910813696,6857371648,771608576,6699175936,13.3,114126848,631472128,18866176,421163008,3678208,187789312
7910813696,6857371648,771608576,6699175936,13.3,114126848,631472128,18866176,421163008,3678208,188043264
7910813696,6857371648,771608576,6699175936,13.3,114126848,631472128,18870272,421158912,3678208,188043264
7910813696,6857371648,771600384,6699175936,13.3,114126848,631472128,18874368,421163008,3678208,187543552
7910813696,6857371648,771600384,6699175936,13.3,114126848,631472128,18874368,421163008,3678208,187543552
7910813696,6857371648,771600384,6699175936,13.3,114126848,631472128,18874368,421163008,3678208,187863040
7910813696,6857371648,771600384,6699175936,13.3,114126848,631472128,18874368,421163008,3678208,187863040
7910813696,6857371648,771600384,6699175936,13.3,114126848,631472128,18874368,421163008,3678208,187838464
7910813696,6857371648,771600384,6699175936,13.3,114126848,631472128,18874368,421163008,3678208,187838464
7910813696,6855294976,773677056,6697099264,13.3,114126848,631472128,18874368,421163008,3678208,187543552
7910813696,6855294976,773677056,6697099264,13.3,114126848,631472128,18874368,421163008,3678208,187543552
7910813696,6855315456,773677056,6697099264,13.3,114143232,631476224,18874368,421163008,3678208,187797504
7910813696,6855315456,773668864,6697099264,13.3,114143232,631476224,18882560,421163008,3678208,187797504
7910813696,6855315456,773668864,6697099264,13.3,114143232,631476224,18882560,421163008,3678208,187797504
7910813696,6855315456,773668864,6697099264,13.3,114143232,631476224,18882560,421163008,3678208,187797504
7910813696,6855323648,773668864,6697099264,13.3,114151424,631476224,18882560,421163008,3678208,187543552
7910813696,6855323648,773668864,6697099264,13.3,114151424,631476224,18882560,421163008,3678208,187543552
7910813696,6855323648,773668864,6697099264,13.3,114151424,631476224,18882560,421163008,3678208,187797504
7910813696,6855323648,773668864,6697099264,13.3,114151424,631476224,18882560,421163008,3678208,187797504
7910813696,6855323648,773668864,6697099264,13.3,114151424,631476224,18882560,421163008,3678208,187723776
7910813696,6855323648,773668864,6697099264,13.3,114151424,631476224,18882560,421163008,3678208,187723776
7910813696,6855323648,773668864,6697099264,13.3,114151424,631476224,18882560,421163008,3678208,187543552
7910813696,6855323648,773668864,6697099264,13.3,114151424,631476224,18886656,421158912,3678208,187543552
7910813696,6855323648,773660672,6697099264,13.3,114151424,631476224,18890752,421163008,3678208,187797504
7910813696,6855323648,773660672,6697099264,13.3,114151424,631476224,18890752,421163008,3678208,187797504
7910813696,6855323648,773660672,6697099264,13.3,114151424,631476224,18890752,421163008,3678208,188035072
7910813696,6855323648,773660672,6697099264,13.3,114151424,631476224,18890752,421163008,3678208,188035072
7910813696,6855323648,773660672,6697099264,13.3,114151424,631476224,18890752,421163008,3678208,187543552
7910813696,6855323648,773660672,6697099264,13.3,114151424,631476224,18890752,421163008,3678208,187543552
7910813696,6857441280,771543040,6699216896,13.3,114151424,631476224,18890752,421163008,3678208,187543552
7910813696,6857441280,771543040,6699216896,13.3,114151424,631476224,18890752,421163008,3678208,187543552
7910813696,6857453568,771538944,6699216896,13.3,114159616,631480320,18890752,421167104,3678208,187977728
7910813696,6857453568,771530752,6699216896,13.3,114159616,631480320,18898944,421167104,3678208,187977728
7910813696,6857453568,771530752,6699216896,13.3,114159616,631480320,18898944,421167104,3678208,187699200
7910813696,6857453568,771530752,6699216896,13.3,114159616,631480320,18898944,421167104,3678208,187699200
7910813696,6857453568,771530752,6699216896,13.3,114159616,631480320,18898944,421167104,3678208,187535360
7910813696,6857453568,771530752,6699216896,13.3,114159616,631480320,18898944,421167104,3678208,187535360
7910813696,6857453568,771530752,6699216896,13.3,114159616,631480320,18898944,421167104,3678208,188043264
7910813696,6857453568,771530752,6699216896,13.3,114159616,631480320,18898944,421167104,3678208,188043264
7910813696,6857453568,771530752,6699216896,13.3,114159616,631480320,18898944,421167104,3678208,187961344
7910813696,6857453568,771530752,6699216896,13.3,114159616,631480320,18898944,421167104,3678208,187961344
7910813696,6857453568,771530752,6699216896,13.3,114159616,631480320,18898944,421167104,3678208,187535360
7910813696,6857453568,771530752,6699216896,13.3,114159616,631480320,18903040,421163008,3678208,187535360
7910813696,6857453568,771522560,6699216896,13.3,114159616,631480320,18907136,421167104,3678208,187707392
7910813696,6857453568,771522560,6699216896,13.3,114159616,631480320,18907136,421167104,3678208,187707392
7910813696,6857453568,771522560,6699216896,13.3,114159616,631480320,18907136,421167104,3678208,187838464
7910813696,6857453568,771522560,6699216896,13.3,114159616,631480320,18907136,421167104,3678208,187838464
7910813696,6857453568,771522560,6699216896,13.3,114159616,631480320,18907136,421167104,3678208,187551744
7910813696,6857453568,771522560,6699216896,13.3,114159616,631480320,18907136,421167104,3678208,187551744
7910813696,6855376896,773599232,6697140224,13.3,114159616,631480320,18907136,421167104,3678208,187805696
7910813696,6855376896,773599232,6697140224,13.3,114159616,631480320,18907136,421167104,3678208,187805696
7910813696,6855393280,773599232,6697140224,13.3,114176000,631476224,18907136,421167104,3678208,187543552
7910813696,6855393280,773595136,6697140224,13.3,114176000,631476224,18911232,421167104,3678208,187543552
7910813696,6855393280,773591040,6697140224,13.3,114176000,631476224,18915328,421167104,3678208,187805696
7910813696,6855393280,773591040,6697140224,13.3,114176000,631476224,18915328,421167104,3678208,187805696
7910813696,6855401472,773591040,6697140224,13.3,114184192,631480320,18915328,421167104,3678208,187797504
7910813696,6855401472,773591040,6697140224,13.3,114184192,631480320,18915328,421167104,3678208,187797504
7910813696,6855401472,773591040,6697140224,13.3,114184192,631480320,18915328,421167104,3678208,187584512
7910813696,6855401472,773591040,6697140224,13.3,114184192,631480320,18915328,421167104,3678208,187584512
7910813696,6855401472,773591040,6697140224,13.3,114184192,631480320,18915328,421167104,3678208,187592704
7910813696,6855401472,773591040,6697140224,13.3,114184192,631480320,18915328,421167104,3678208,187592704
7910813696,6855401472,773591040,6697140224,13.3,114184192,631480320,18915328,421167104,3678208,187592704
7910813696,6855401472,773591040,6697140224,13.3,114184192,631480320,18923520,421158912,3678208,187592704
7910813696,6857519104,771465216,6699257856,13.3,114184192,631480320,18923520,421167104,3678208,187805696
7910813696,6857519104,771465216,6699257856,13.3,114184192,631480320,18923520,421167104,3678208,187805696
7910813696,6857519104,771465216,6699257856,13.3,114184192,631480320,18923520,421167104,3678208,187535360
7910813696,6857519104,771465216,6699257856,13.3,114184192,631480320,18923520,421167104,3678208,187535360
7910813696,6857519104,771465216,6699257856,13.3,114184192,631480320,18923520,421167104,3678208,187789312
7910813696,6857519104,771465216,6699257856,13.3,114184192,631480320,18923520,421167104,3678208,187789312
7910813696,6855442432,773541888,6697181184,13.3,114184192,631480320,18923520,421167104,3678208,187830272
7910813696,6855442432,773541888,6697181184,13.3,114184192,631480320,18923520,421167104,3678208,187830272
7910813696,6855442432,773541888,6697181184,13.3,114184192,631480320,18923520,421167104,3678208,187576320
7910813696,6855442432,773541888,6697181184,13.3,114184192,631480320,18927616,421163008,3678208,187576320
7910813696,6855454720,773529600,6697181184,13.3,114192384,631484416,18931712,421171200,3678208,187568128
7910813696,6855454720,773529600,6697181184,13.3,114192384,631484416,18931712,421171200,3678208,187568128
7910813696,6855454720,773529600,6697181184,13.3,114192384,631484416,18931712,421171200,3678208,187797504
7910813696,6855454720,773529600,6697181184,13.3,114192384,631484416,18931712,421171200,3678208,187797504
7910813696,6855454720,773529600,6697181184,13.3,114192384,631484416,18931712,421171200,3678208,187879424
7910813696,6855454720,773529600,6697181184,13.3,114192384,631484416,18931712,421171200,3678208,187879424
7910813696,6855454720,773529600,6697181184,13.3,114192384,631484416,18931712,421171200,3678208,187535360
7910813696,6855454720,773529600,6697181184,13.3,114192384,631484416,18931712,421171200,3678208,187535360
7910813696,6855454720,773529600,6697181184,13.3,114192384,631484416,18931712,421171200,3678208,187658240
7910813696,6855454720,773529600,6697181184,13.3,114192384,631484416,18935808,421167104,3678208,187658240
7910813696,6857572352,771411968,6699298816,13.3,114192384,631484416,18939904,421163008,3678208,187584512
7910813696,6857572352,771411968,6699298816,13.3,114192384,631484416,18939904,421163008,3678208,187584512
7910813696,6857572352,771411968,6699298816,13.3,114192384,631484416,18939904,421163008,3678208,187584512
7910813696,6857572352,771411968,6699298816,13.3,114192384,631484416,18939904,421163008,3678208,187584512
7910813696,6857572352,771403776,6699298816,13.3,114192384,631484416,18939904,421171200,3678208,187723776
7910813696,6857572352,771403776,6699298816,13.3,114192384,631484416,18939904,421171200,3678208,187723776
7910813696,6857572352,771403776,6699298816,13.3,114192384,631484416,18939904,421171200,3678208,187723776
7910813696,6857572352,771403776,6699298816,13.3,114192384,631484416,18939904,421171200,3678208,187723776
7910813696,6857629696,771362816,6699339776,13.3,114208768,631484416,18939904,421171200,3678208,187527168
7910813696,6857629696,771358720,6699339776,13.3,114208768,631484416,18944000,421171200,3678208,187527168
7910813696,6857629696,771354624,6699339776,13.3,114208768,631484416,18948096,421171200,3678208,187781120
7910813696,6857629696,771354624,6699339776,13.3,114208768,631484416,18948096,421171200,3678208,187781120
7910813696,6857629696,771354624,6699339776,13.3,114208768,631484416,18948096,421171200,3678208,187781120
7910813696,6857629696,771354624,6699339776,13.3,114208768,631484416,18948096,421171200,3678208,187781120
7910813696,6857629696,771350528,6699339776,13.3,114208768,631484416,18948096,421175296,3678208,187527168
7910813696,6857629696,771350528,6699339776,13.3,114208768,631484416,18948096,421175296,3678208,187527168
7910813696,6857629696,771350528,6699339776,13.3,114208768,631484416,18948096,421175296,3678208,187781120
7910813696,6857629696,771350528,6699339776,13.3,114208768,631484416,18948096,421175296,3678208,187781120
7910813696,6857629696,771350528,6699339776,13.3,114208768,631484416,18948096,421175296,3678208,187650048
7910813696,6857629696,771350528,6699339776,13.3,114208768,631484416,18948096,421175296,3678208,187650048
7910813696,6857629696,771350528,6699339776,13.3,114208768,631484416,18956288,421167104,3678208,187527168
7910813696,6857629696,771350528,6699339776,13.3,114208768,631484416,18956288,421167104,3678208,187527168
7910813696,6857629696,771350528,6699339776,13.3,114208768,631484416,18956288,421167104,3678208,187871232
7910813696,6857629696,771350528,6699339776,13.3,114208768,631484416,18956288,421167104,3678208,187871232
7910813696,6857629696,771338240,6699339776,13.3,114208768,631484416,18956288,421179392,3678208,188182528
7910813696,6857629696,771338240,6699339776,13.3,114208768,631484416,18956288,421179392,3678208,188182528
7910813696,6857629696,771338240,6699339776,13.3,114208768,631484416,18956288,421179392,3678208,187543552
7910813696,6857629696,771338240,6699339776,13.3,114208768,631484416,18956288,421179392,3678208,187543552
7910813696,6855565312,773427200,6697250816,13.3,114225152,631590912,18956288,421179392,3678208,187772928
7910813696,6855565312,773419008,6697250816,13.3,114225152,631590912,18964480,421179392,3678208,187772928
7910813696,6855565312,773419008,6697250816,13.3,114225152,631590912,18964480,421179392,3678208,187772928
7910813696,6855565312,773419008,6697250816,13.3,114225152,631590912,18964480,421179392,3678208,187772928
7910813696,6857670656,771313664,6699356160,13.3,114225152,631590912,18964480,421179392,3678208,187535360
7910813696,6857670656,771313664,6699356160,13.3,114225152,631590912,18964480,421179392,3678208,187535360
7910813696,6857678848,771313664,6699356160,13.3,114233344,631590912,18964480,421179392,3678208,187789312
7910813696,6857678848,771313664,6699356160,13.3,114233344,631590912,18964480,421179392,3678208,187789312
7910813696,6857678848,771313664,6699356160,13.3,114233344,631590912,18964480,421179392,3678208,187756544
7910813696,6857678848,771313664,6699356160,13.3,114233344,631590912,18964480,421179392,3678208,187756544
7910813696,6857678848,771313664,6699356160,13.3,114233344,631590912,18964480,421179392,3678208,187535360
7910813696,6857678848,771313664,6699356160,13.3,114233344,631590912,18972672,421171200,3678208,187535360
7910813696,6857678848,771305472,6699356160,13.3,114233344,631590912,18972672,421179392,3678208,187822080
7910813696,6857678848,771305472,6699356160,13.3,114233344,631590912,18972672,421179392,3678208,187822080
7910813696,6857678848,771305472,6699356160,13.3,114233344,631590912,18972672,421179392,3678208,187822080
7910813696,6857678848,771305472,6699356160,13.3,114233344,631590912,18972672,421179392,3678208,187822080
7910813696,6857678848,771305472,6699356160,13.3,114233344,631590912,18972672,421179392,3678208,187535360
7910813696,6857678848,771305472,6699356160,13.3,114233344,631590912,18972672,421179392,3678208,187535360
7910813696,6857678848,771305472,6699356160,13.3,114233344,631590912,18972672,421179392,3678208,187789312
7910813696,6857678848,771305472,6699356160,13.3,114233344,631590912,18972672,421179392,3678208,187789312
7910813696,6855598080,773394432,6697267200,13.3,114241536,631590912,18972672,421179392,3678208,187772928
7910813696,6855598080,773390336,6697267200,13.3,114241536,631590912,18976768,421179392,3678208,187772928
7910813696,6857703424,771280896,6699372544,13.3,114241536,631590912,18980864,421179392,3678208,187535360
7910813696,6857703424,771280896,6699372544,13.3,114241536,631590912,18980864,421179392,3678208,187535360
7910813696,6857703424,771280896,6699372544,13.3,114241536,631590912,18980864,421179392,3678208,187789312
7910813696,6857703424,771280896,6699372544,13.3,114241536,631590912,18980864,421179392,3678208,187789312
7910813696,6857703424,771280896,6699372544,13.3,114241536,631590912,18980864,421179392,3678208,187609088
7910813696,6857703424,771280896,6699372544,13.3,114241536,631590912,18980864,421179392,3678208,187609088
7910813696,6857703424,771280896,6699372544,13.3,114241536,631590912,18980864,421179392,3678208,187551744
7910813696,6857703424,771280896,6699372544,13.3,114241536,631590912,18980864,421179392,3678208,187551744
7910813696,6857703424,771280896,6699372544,13.3,114241536,631590912,18980864,421179392,3678208,187797504
7910813696,6857703424,771280896,6699372544,13.3,114241536,631590912,18989056,421171200,3678208,187797504
7910813696,6857703424,771280896,6699372544,13.3,114241536,631590912,18989056,421171200,3678208,187797504
7910813696,6857703424,771280896,6699372544,13.3,114241536,631590912,18989056,421171200,3678208,187797504
7910813696,6857703424,771280896,6699372544,13.3,114241536,631590912,18989056,421171200,3678208,187543552
7910813696,6857703424,771280896,6699372544,13.3,114241536,631590912,18989056,421171200,3678208,187543552
7910813696,6857703424,771268608,6699372544,13.3,114241536,631590912,18989056,421183488,3678208,187740160
7910813696,6857703424,771268608,6699372544,13.3,114241536,631590912,18989056,421183488,3678208,187740160
7910813696,6857703424,771268608,6699372544,13.3,114241536,631590912,18989056,421183488,3678208,187920384
7910813696,6857703424,771268608,6699372544,13.3,114241536,631590912,18989056,421183488,3678208,187920384
7910813696,6855634944,773357568,6697283584,13.3,114257920,631595008,18989056,421183488,3678208,187535360
7910813696,6855639040,773349376,6697283584,13.3,114257920,631595008,18993152,421187584,3678208,187539456
7910813696,6855639040,773345280,6697283584,13.3,114257920,631595008,18997248,421187584,3678208,187793408
7910813696,6855639040,773345280,6697283584,13.3,114257920,631595008,18997248,421187584,3678208,187793408
7910813696,6857740288,771244032,6699384832,13.3,114257920,631595008,18997248,421187584,3678208,187875328
7910813696,6857740288,771244032,6699384832,13.3,114257920,631595008,18997248,421187584,3678208,187875328
7910813696,6857756672,771235840,6699393024,13.3,114266112,631590912,18997248,421187584,3678208,187539456
7910813696,6857756672,771235840,6699393024,13.3,114266112,631590912,18997248,421187584,3678208,187539456
7910813696,6857756672,771235840,6699393024,13.3,114266112,631590912,18997248,421187584,3678208,187793408
7910813696,6857756672,771235840,6699393024,13.3,114266112,631590912,18997248,421187584,3678208,187793408
7910813696,6857756672,771235840,6699393024,13.3,114266112,631590912,18997248,421187584,3678208,187957248
7910813696,6857756672,771235840,6699393024,13.3,114266112,631590912,19001344,421183488,3678208,187957248
7910813696,6857756672,771235840,6699393024,13.3,114266112,631590912,19005440,421179392,3678208,187539456
7910813696,6857756672,771235840,6699393024,13.3,114266112,631590912,19005440,421179392,3678208,187539456
7910813696,6857756672,771235840,6699393024,13.3,114266112,631590912,19005440,421179392,3678208,187793408
7910813696,6857756672,771235840,6699393024,13.3,114266112,631590912,19005440,421179392,3678208,187793408
7910813696,6857756672,771227648,6699393024,13.3,114266112,631590912,19005440,421187584,3678208,187809792
7910813696,6857756672,771227648,6699393024,13.3,114266112,631590912,19005440,421187584,3678208,187809792
7910813696,6857756672,771227648,6699393024,13.3,114266112,631590912,19005440,421187584,3678208,187539456
7910813696,6857756672,771227648,6699393024,13.3,114266112,631590912,19005440,421187584,3678208,187539456
7910813696,6855680000,773304320,6697316352,13.3,114266112,631590912,19005440,421187584,3678208,187793408
7910813696,6855680000,773304320,6697316352,13.3,114266112,631590912,19013632,421179392,3678208,187793408
7910813696,6855680000,773304320,6697316352,13.3,114266112,631590912,19013632,421179392,3678208,187793408
7910813696,6855680000,773304320,6697316352,13.3,114266112,631590912,19013632,421179392,3678208,187793408
7910813696,6855680000,773304320,6697316352,13.3,114266112,631590912,19013632,421179392,3678208,187539456
7910813696,6855680000,773304320,6697316352,13.3,114266112,631590912,19013632,421179392,3678208,187539456
7910813696,6857805824,771178496,6699433984,13.3,114274304,631595008,19013632,421187584,3678208,188039168
7910813696,6857805824,771178496,6699433984,13.3,114274304,631595008,19013632,421187584,3678208,188039168
7910813696,6857805824,771178496,6699433984,13.3,114274304,631595008,19013632,421187584,3678208,188039168
7910813696,6857805824,771178496,6699433984,13.3,114274304,631595008,19013632,421187584,3678208,188039168
7910813696,6857805824,771178496,6699433984,13.3,114274304,631595008,19013632,421187584,3678208,187523072
7910813696,6857805824,771178496,6699433984,13.3,114274304,631595008,19017728,421183488,3678208,187523072
7910813696,6857805824,771178496,6699433984,13.3,114274304,631595008,19021824,421179392,3678208,188030976
7910813696,6857805824,771178496,6699433984,13.3,114274304,631595008,19021824,421179392,3678208,188030976
7910813696,6857805824,771178496,6699433984,13.3,114274304,631595008,19021824,421179392,3678208,187785216
7910813696,6857805824,771178496,6699433984,13.3,114274304,631595008,19021824,421179392,3678208,187785216
7910813696,6857822208,771166208,6699433984,13.3,114290688,631595008,19021824,421191680,3678208,187547648
7910813696,6857822208,771166208,6699433984,13.3,114290688,631595008,19021824,421191680,3678208,187547648
7910813696,6857822208,771166208,6699433984,13.3,114290688,631595008,19021824,421191680,3678208,187801600
7910813696,6857822208,771166208,6699433984,13.3,114290688,631595008,19021824,421191680,3678208,187801600
7910813696,6857822208,771166208,6699433984,13.3,114290688,631595008,19021824,421191680,3678208,187793408
7910813696,6857822208,771166208,6699433984,13.3,114290688,631595008,19025920,421187584,3678208,187793408
7910813696,6855733248,773255168,6697345024,13.3,114290688,631595008,19030016,421183488,3678208,187531264
7910813696,6855733248,773255168,6697345024,13.3,114290688,631595008,19030016,421183488,3678208,187531264
7910813696,6855733248,773255168,6697345024,13.3,114290688,631595008,19030016,421183488,3678208,187785216
7910813696,6855733248,773255168,6697345024,13.3,114290688,631595008,19030016,421183488,3678208,187785216
7910813696,6855745536,773246976,6697345024,13.3,114298880,631599104,19030016,421191680,3678208,187883520
7910813696,6855745536,773246976,6697345024,13.3,114298880,631599104,19030016,421191680,3678208,187883520
7910813696,6855745536,773246976,6697345024,13.3,114298880,631599104,19030016,421191680,3678208,187539456
7910813696,6855745536,773246976,6697345024,13.3,114298880,631599104,19030016,421191680,3678208,187539456
7910813696,6855745536,773246976,6697345024,13.3,114298880,631599104,19030016,421191680,3678208,187539456
7910813696,6855745536,773246976,6697345024,13.3,114298880,631599104,19034112,421187584,3678208,187539456
7910813696,6855745536,773246976,6697345024,13.3,114298880,631599104,19038208,421183488,3678208,187793408
7910813696,6855745536,773246976,6697345024,13.3,114298880,631599104,19038208,421183488,3678208,187793408
7910813696,6855745536,773246976,6697345024,13.3,114298880,631599104,19038208,421183488,3678208,187539456
7910813696,6855745536,773246976,6697345024,13.3,114298880,631599104,19038208,421183488,3678208,187539456
7910813696,6855745536,773238784,6697345024,13.3,114298880,631599104,19038208,421191680,3678208,187785216
7910813696,6855745536,773238784,6697345024,13.3,114298880,631599104,19038208,421191680,3678208,187785216
7910813696,6855745536,773238784,6697345024,13.3,114298880,631599104,19038208,421191680,3678208,187785216
7910813696,6855745536,773238784,6697345024,13.3,114298880,631599104,19038208,421191680,3678208,187785216
7910813696,6855745536,773238784,6697345024,13.3,114298880,631599104,19038208,421191680,3678208,187539456
7910813696,6855745536,773238784,6697345024,13.3,114298880,631599104,19042304,421187584,3678208,187539456
7910813696,6858014720,770969600,6699614208,13.3,114298880,631595008,19046400,421183488,3678208,187539456
7910813696,6858014720,770969600,6699614208,13.3,114298880,631595008,19046400,421183488,3678208,187539456
7910813696,6858014720,770969600,6699614208,13.3,114298880,631595008,19046400,421183488,3678208,187793408
7910813696,6858014720,770969600,6699614208,13.3,114298880,631595008,19046400,421183488,3678208,187793408
7910813696,6858031104,770961408,6699614208,13.3,114315264,631595008,19046400,421191680,3678208,187523072
7910813696,6858031104,770961408,6699614208,13.3,114315264,631595008,19046400,421191680,3678208,187523072
7910813696,6858031104,770957312,6699614208,13.3,114315264,631595008,19046400,421195776,3678208,187777024
7910813696,6858031104,770957312,6699614208,13.3,114315264,631595008,19046400,421195776,3678208,187777024
7910813696,6856736768,772251648,6698319872,13.3,114315264,631595008,19046400,421195776,3678208,188022784
7910813696,6856736768,772251648,6698319872,13.3,114315264,631595008,19050496,421191680,3678208,188022784
7910813696,6858235904,770752512,6699819008,13.3,114315264,631595008,19054592,421187584,3678208,187768832
7910813696,6858235904,770752512,6699819008,13.3,114315264,631595008,19054592,421187584,3678208,187768832
7910813696,6859329536,769654784,6700908544,13.3,114315264,631607296,19054592,421195776,3678208,189087744
7910813696,6859329536,769654784,6700908544,13.3,114315264,631607296,19054592,421195776,3678208,189087744
7910813696,6859788288,769187840,6701338624,13.3,114323456,631689216,19054592,421232640,3678208,188059648
7910813696,6859788288,769187840,6701338624,13.3,114323456,631689216,19054592,421232640,3678208,188059648
7910813696,6859796480,769171456,6701338624,13.3,114323456,631635968,19054592,421249024,3678208,188002304
7910813696,6859796480,769171456,6701338624,13.3,114323456,631635968,19054592,421249024,3678208,188002304
7910813696,6859796480,769171456,6701338624,13.3,114323456,631635968,19054592,421249024,3678208,187748352
7910813696,6859796480,769171456,6701338624,13.3,114323456,631635968,19062784,421240832,3678208,187748352
7910813696,6860173312,768794624,6701707264,13.3,114331648,631627776,19062784,421249024,3678208,188125184
7910813696,6860173312,768794624,6701707264,13.3,114331648,631627776,19062784,421249024,3678208,188125184
7910813696,6860173312,768794624,6701707264,13.3,114331648,631627776,19062784,421249024,3678208,188026880
7910813696,6860173312,768794624,6701707264,13.3,114331648,631627776,19062784,421249024,3678208,188026880
7910813696,6860173312,768794624,6701707264,13.3,114331648,631627776,19062784,421249024,3678208,187740160
7910813696,6860173312,768794624,6701707264,13.3,114331648,631627776,19062784,421249024,3678208,187740160
7910813696,6860173312,768794624,6701707264,13.3,114331648,631627776,19062784,421249024,3678208,187994112
7910813696,6860173312,768794624,6701707264,13.3,114331648,631627776,19062784,421249024,3678208,187994112
7910813696,6860173312,768794624,6701707264,13.3,114331648,631627776,19062784,421249024,3678208,188166144
7910813696,6860173312,768794624,6701707264,13.3,114331648,631627776,19070976,421240832,3678208,188166144
7910813696,6860173312,768794624,6701707264,13.3,114331648,631627776,19070976,421240832,3678208,187740160
7910813696,6860173312,768794624,6701707264,13.3,114331648,631627776,19070976,421240832,3678208,187740160
7910813696,6860251136,768466944,6702034944,13.3,114331648,631128064,19070976,421240832,3678208,187994112
7910813696,6860251136,768466944,6702034944,13.3,114331648,631128064,19070976,421240832,3678208,187994112
7910813696,6860492800,768458752,6702034944,13.3,114339840,631574528,19070976,421249024,3678208,187928576
7910813696,6860492800,768458752,6702034944,13.3,114339840,631574528,19070976,421249024,3678208,187928576
7910813696,6860492800,768458752,6702034944,13.3,114339840,631574528,19070976,421249024,3678208,187731968
7910813696,6860492800,768458752,6702034944,13.3,114339840,631574528,19070976,421249024,3678208,187731968
7910813696,6860492800,768458752,6702034944,13.3,114339840,631574528,19070976,421249024,3678208,187994112
7910813696,6860492800,768458752,6702034944,13.3,114339840,631574528,19075072,421244928,3678208,187994112
7910813696,6852898816,776069120,6694424576,13.4,114339840,638091264,19079168,421240832,3678208,187936768
7910813696,6852898816,776069120,6694424576,13.4,114339840,638091264,19079168,421240832,3678208,187936768
7910813696,6852898816,776069120,6694424576,13.4,114339840,638091264,19079168,421240832,3678208,187715584
7910813696,6852898816,776069120,6694424576,13.4,114339840,638091264,19079168,421240832,3678208,187715584
7910813696,6852907008,776060928,6694424576,13.4,114348032,638083072,19079168,421249024,3678208,187977728
7910813696,6852907008,776060928,6694424576,13.4,114348032,638083072,19079168,421249024,3678208,187977728
7910813696,6852907008,776060928,6694424576,13.4,114348032,638078976,19079168,421249024,3678208,187977728
7910813696,6852907008,776060928,6694424576,13.4,114348032,638078976,19079168,421249024,3678208,187977728
7910813696,6852907008,776056832,6694424576,13.4,114348032,638078976,19079168,421253120,3678208,187731968
7910813696,6852907008,776056832,6694424576,13.4,114348032,638078976,19083264,421249024,3678208,187731968
7910813696,6852907008,776056832,6694424576,13.4,114348032,638078976,19087360,421244928,3678208,188076032
7910813696,6852907008,776056832,6694424576,13.4,114348032,638078976,19087360,421244928,3678208,188076032
7910813696,6852907008,776056832,6694424576,13.4,114348032,638078976,19087360,421244928,3678208,188026880
7910813696,6852907008,776056832,6694424576,13.4,114348032,638078976,19087360,421244928,3678208,188026880
7910813696,6852907008,776048640,6694424576,13.4,114348032,638078976,19087360,421253120,3678208,187731968
7910813696,6852907008,776048640,6694424576,13.4,114348032,638078976,19087360,421253120,3678208,187731968
7910813696,6852907008,776048640,6694424576,13.4,114348032,638078976,19087360,421253120,3678208,187920384
7910813696,6852907008,776048640,6694424576,13.4,114348032,638078976,19087360,421253120,3678208,187920384
7910813696,6852907008,776048640,6694424576,13.4,114348032,638078976,19087360,421253120,3678208,188116992
7910813696,6852907008,776048640,6694424576,13.4,114348032,638078976,19095552,421244928,3678208,188116992
7910813696,6849753088,779202560,6691270656,13.4,114348032,639070208,19095552,421244928,3678208,187715584
7910813696,6849753088,779202560,6691270656,13.4,114348032,639070208,19095552,421244928,3678208,187715584
7910813696,6849753088,779202560,6691270656,13.4,114348032,639070208,19095552,421244928,3678208,187715584
7910813696,6849753088,779202560,6691270656,13.4,114348032,639070208,19095552,421244928,3678208,187715584
7910813696,6849773568,779194368,6691270656,13.4,114364416,639033344,19095552,421253120,3678208,187789312
7910813696,6849773568,779194368,6691270656,13.4,114364416,639033344,19095552,421253120,3678208,187789312
7910813696,6849773568,779194368,6691270656,13.4,114364416,639033344,19095552,421253120,3678208,187846656
